,scientificName,taxonRank,vernacularName,individualCount,longitudeDecimal,latitudeDecimal,continent,country,locality,eventDate,eventTime
119805,Dendroica adelaidae,synonym,,20,-66.903275549412,17.954157844077,North America,Puerto Rico,Puerto Rico - Guánica,2013-04-10,
119808,Melanerpes portoricensis,species,Puerto Rican Woodpecker,2,-66.903275549412,17.954157844077,North America,Puerto Rico,Puerto Rico - Guánica,2013-04-10,
119811,Todus mexicanus,species,Puerto Rican Tody,11,-66.903189718723,17.954321146063,North America,Puerto Rico,Puerto Rico - Guánica,2013-04-10,
119853,Herpestes auropunctatus,species,Small Indian Mongoose,1,-66.7169880867,18.169340064571,North America,Puerto Rico,Puerto Rico - Adjuntas,2013-04-09,
119916,Ameiva exsul,species,Common Puerto Rican Ameiva,25,-65.771082937717,18.150582306819,North America,Puerto Rico,Puerto Rico - Humacao,2013-04-09,
119919,Herpestes auropunctatus,species,Small Indian Mongoose,2,-65.772799551487,18.147564566438,North America,Puerto Rico,Puerto Rico - Humacao,2013-04-09,
119925,Thalasseus maximus,species,Royal Tern,1,-65.772799551487,18.146504266909,North America,Puerto Rico,Puerto Rico - Humacao,2013-04-09,
119932,Pelecanus occidentalis,species,Brown Pelican,2,-65.772799551487,18.146504266909,North America,Puerto Rico,Puerto Rico - Humacao,2013-04-09,
120006,Nesospingus speculiferus,species,Puerto Rican Tanager,6,-65.821379721165,18.330573406387,North America,Puerto Rico,Puerto Rico - Río Grande,2013-04-08,
120049,Nesospingus speculiferus,species,Puerto Rican Tanager,3,-65.773314535618,18.312403426873,North America,Puerto Rico,Puerto Rico - Río Grande,2013-04-08,
120161,Herpestes auropunctatus,species,Small Indian Mongoose,1,-65.785159170628,18.300098904767,North America,Puerto Rico,Puerto Rico - Río Grande,2013-04-08,
120167,Nesospingus speculiferus,species,Puerto Rican Tanager,2,-65.785159170628,18.300098904767,North America,Puerto Rico,Puerto Rico - Río Grande,2013-04-08,
120179,Nesospingus speculiferus,species,Puerto Rican Tanager,1,-65.766533911228,18.327069926551,North America,Puerto Rico,Puerto Rico - Río Grande,2013-04-08,
120236,Fregata magnificens,species,Magnificent Frigatebird,5,-66.005741357803,18.448021023457,North America,Puerto Rico,Puerto Rico - Carolina,2013-04-07,
64606,Megascops nudipes,species,Puerto Rican Screech Owl,3,-66.980109215001,18.142797925712,North America,Puerto Rico,Puerto Rico - San Germán,2013-05-04,
64607,Accipiter striatus venator,subspecies,Sharp-shinned Hawk ssp venator,2,-66.994407177408,18.150265582627,North America,Puerto Rico,Puerto Rico - San Germán,2013-05-04,
64608,Dendroica angelae,synonym,Elfin-woods Warbler,5,-66.994407177408,18.150265582627,North America,Puerto Rico,Puerto Rico - San Germán,2013-05-04,
64609,Sterna dougallii,species,Roseate Tern,27,-67.188377378625,18.266318093329,North America,Puerto Rico,Puerto Rico - Mayagüez,2013-05-04,
64610,Chroicocephalus philadelphia,species,Bonaparte's Gull,1,-67.188377378625,18.266318093329,North America,Puerto Rico,Puerto Rico - Mayagüez,2013-05-04,
64611,Phoenicopterus ruber,species,American Flamingo,1,-66.888599392259,18.482441924023,North America,Puerto Rico,Puerto Rico - Camuy,2013-05-07,
47955,Quiscalus niger,species,Greater Antillean Grackle,1,-66.139183047926,18.405807738693,North America,Puerto Rico,Puerto Rico - Bayamón,2013-04-28,
47956,Tiaris bicolor,species,Black-faced Grassquit,1,-66.139183047926,18.405807738693,North America,Puerto Rico,Puerto Rico - Bayamón,2013-04-28,
47958,Tyrannus dominicensis,species,Grey Kingbird,1,-66.139183047926,18.405807738693,North America,Puerto Rico,Puerto Rico - Bayamón,2013-04-28,
47959,Coccyzus minor,species,Mangrove Cuckoo,5,-66.139183047926,18.405807738693,North America,Puerto Rico,Puerto Rico - Bayamón,2013-04-28,
47960,Zenaida asiatica,species,White-winged Dove,1,-66.139183047926,18.405807738693,North America,Puerto Rico,Puerto Rico - Bayamón,2013-04-28,
47961,Zenaida aurita,species,Zenaida Dove,1,-66.139183047926,18.405807738693,North America,Puerto Rico,Puerto Rico - Bayamón,2013-04-28,
13702,Vermivora cyanoptera,species,Blue-winged Warbler,1,-67.156376838684,18.488705818673,North America,Puerto Rico,Puerto Rico - Aguadilla,2013-03-24,
32843,Zenaida asiatica,species,White-winged Dove,1,-66.135549545288,18.455755744136,North America,Puerto Rico,Puerto Rico - Cataño,2013-03-22,
32844,Zenaida aurita,species,Zenaida Dove,1,-66.135549545288,18.455755744136,North America,Puerto Rico,Puerto Rico - Cataño,2013-03-22,
32848,Eulampis holosericeus,species,Green-throated Carib,1,-66.135549545288,18.455755744136,North America,Puerto Rico,Puerto Rico - Cataño,2013-03-22,
102428,Todus mexicanus,species,Puerto Rican Tody,11,-66.869434118271,17.96948716035,North America,Puerto Rico,Puerto Rico - Guánica,2013-03-11,
102429,Melanerpes portoricensis,species,Puerto Rican Woodpecker,3,-66.868801116943,17.970446474145,North America,Puerto Rico,Puerto Rico - Guánica,2013-03-11,
102430,Antrostomus noctitherus,species,Puerto Rican Nightjar,5,-66.867084503174,17.955545906148,North America,Puerto Rico,Puerto Rico - Guánica,2013-03-11,
34470,Fregata magnificens,species,Magnificent Frigatebird,1,-66.125839,18.44171,North America,Puerto Rico,Puerto Rico - Cataño,2013-03-03,14:44
9071,Eulampis holosericeus,species,Green-throated Carib,1,-66.073837280273,18.379207404389,North America,Puerto Rico,Puerto Rico - San Juan,2013-02-17,
9101,Fregata magnificens,species,Magnificent Frigatebird,1,-65.968351364136,18.45437166182,North America,Puerto Rico,Puerto Rico - Loíza,2013-02-18,
57131,Pelecanus occidentalis,species,Brown Pelican,1,-65.713949203491,18.186954210858,North America,Puerto Rico,Puerto Rico,2013-02-09,
57138,Nesospingus speculiferus,species,Puerto Rican Tanager,11,-65.793342590332,18.266521857388,North America,Puerto Rico,Puerto Rico - Naguabo,2013-02-09,
79961,Coccyzus vieilloti,species,Puerto Rican Lizard Cuckoo,10,-66.600344181061,18.447328952522,North America,Puerto Rico,Puerto Rico - Arecibo,2013-02-09,
11775,Orthorhyncus cristatus,species,Antillean Crested Hummingbird,3,-65.319557189941,18.328455031713,North America,Puerto Rico,Puerto Rico - Culebra,2011-12-25,
11776,Euphonia musica,species,Antillean Euphonia,1,-66.491918563843,18.171623480127,North America,Puerto Rico,Puerto Rico - Orocovis,2013-01-19,
18816,Dendroica adelaidae,synonym,,1,-66.874512733048,17.974895989152,North America,Puerto Rico,Puerto Rico - Guánica,2013-01-27,
18825,Vireo latimeri,species,Puerto Rican Vireo,1,-66.876205951485,17.981663025692,North America,Puerto Rico,Puerto Rico - Guánica,2013-01-27,
18830,Melanerpes portoricensis,species,Puerto Rican Woodpecker,1,-66.876205951485,17.981663025692,North America,Puerto Rico,Puerto Rico - Guánica,2013-01-27,
18832,Todus mexicanus,species,Puerto Rican Tody,1,-66.876205951485,17.981663025692,North America,Puerto Rico,Puerto Rico - Guánica,2013-01-27,
18884,Dendroica adelaidae,synonym,,1,-66.872643977913,17.982007721037,North America,Puerto Rico,Puerto Rico - Guánica,2013-01-27,
18889,Antrostomus noctitherus,species,Puerto Rican Nightjar,1,-66.879982501778,17.981028060393,North America,Puerto Rico,Puerto Rico - Guánica,2013-01-27,
18891,Antrostomus noctitherus,species,Puerto Rican Nightjar,6,-66.870884448799,17.981803625518,North America,Puerto Rico,Puerto Rico - Guánica,2013-01-27,
18894,Megascops nudipes,species,Puerto Rican Screech Owl,3,-66.870884448799,17.981803625518,North America,Puerto Rico,Puerto Rico - Guánica,2013-01-27,
18913,Geothlypis trichas,species,Common Yellowthroat,3,-67.105030567618,18.012619377745,North America,Puerto Rico,Puerto Rico - Laguna Cartagena National Wildlife Refuge,2013-01-27,
18940,Plegadis falcinellus,species,Glossy Ibis,5,-67.105710394972,18.013143130707,North America,Puerto Rico,Puerto Rico - Laguna Cartagena National Wildlife Refuge,2013-01-27,
19121,Numenius hudsonicus hudsonicus,subspecies,Hudsonian Whimbrel ssp hudsonicus,6,-67.172503248439,17.966380127681,North America,Puerto Rico,Puerto Rico - Cabo Rojo,2013-01-27,
19139,Butorides virescens,species,Green Heron,3,-67.172503248439,17.966380127681,North America,Puerto Rico,Puerto Rico - Cabo Rojo,2013-01-27,
19170,Anthracothorax dominicus,species,Antillean Mango,2,-67.210917361372,17.976384805373,North America,Puerto Rico,Puerto Rico - Cabo Rojo,2013-01-27,
19182,Butorides virescens,species,Green Heron,1,-67.21071154112,17.973979787741,North America,Puerto Rico,Puerto Rico - Cabo Rojo,2013-01-27,
33615,Dendroica adelaidae,synonym,,4,-66.752164964564,18.343246899663,North America,Puerto Rico,Puerto Rico - Arecibo,2013-01-23,
