,scientificName,taxonRank,vernacularName,individualCount,longitudeDecimal,latitudeDecimal,continent,country,locality,eventDate,eventTime
10255,Dromas ardeola,species,Crab-plover,4,43.13518406,11.59296818,Africa,Djibouti,Djibouti,2014-12-26,14:13
10258,Xenus cinereus,species,Terek Sandpiper,1,43.13516999,11.59296907,Africa,Djibouti,Djibouti,2014-12-26,14:18
10259,Pandion haliaetus,species,Western Osprey,1,43.13520689,11.59300534,Africa,Djibouti,Djibouti,2014-12-26,14:23
10262,Gelochelidon nilotica,species,Gull-billed Tern,1,43.13518321,11.59304371,Africa,Djibouti,Djibouti,2014-12-26,14:24
7196,Columba guinea,species,Speckled Pigeon,1,42.373366355896,11.101599196968,Africa,Djibouti,Djibouti - Dikhil,2012-12-19,
7225,Spilopelia senegalensis,species,Laughing Dove,2,42.378859519958,11.106989519283,Africa,Djibouti,Djibouti - Dikhil,2012-12-19,
61485,Lanius excubitor,species,Great Grey Shrike,3,43.212781939656,11.502336287274,Africa,Djibouti,Djibouti - Djibouti,2012-12-30,
61508,Xenus cinereus,species,Terek Sandpiper,4,43.150055768201,11.623408350378,Africa,Djibouti,Djibouti - Djibouti,2012-12-29,
61509,Vanellus spinosus,species,Spur-winged Lapwing,2,43.150055768201,11.623408350378,Africa,Djibouti,Djibouti - Djibouti,2012-12-29,
61510,Phoenicopterus roseus,species,Greater Flamingo,5,43.150055768201,11.623408350378,Africa,Djibouti,Djibouti - Djibouti,2012-12-29,
61512,Gelochelidon nilotica,species,Gull-billed Tern,5,43.150055768201,11.623408350378,Africa,Djibouti,Djibouti - Djibouti,2012-12-29,
61514,Pandion haliaetus,species,Western Osprey,3,43.150055768201,11.623408350378,Africa,Djibouti,Djibouti - Djibouti,2012-12-29,
61519,Dromas ardeola,species,Crab-plover,63,43.150055768201,11.623408350378,Africa,Djibouti,Djibouti - Djibouti,2012-12-29,
61605,Oenanthe isabellina,species,Isabelline Wheatear,10,41.88302314491,11.158851888444,Africa,Djibouti,Djibouti - Dikhil,2012-12-20,
61614,Oenanthe isabellina,species,Isabelline Wheatear,3,41.89830851974,11.149406052189,Africa,Djibouti,Djibouti - Dikhil,2012-12-19,
61627,Vanellus spinosus,species,Spur-winged Lapwing,1,42.369924578816,11.10810687024,Africa,Djibouti,Djibouti - Dikhil,2012-12-19,
61639,Cinnyris habessinicus,species,Shining Sunbird,2,42.369924578816,11.10810687024,Africa,Djibouti,Djibouti - Dikhil,2012-12-19,
61640,Eremopterix nigriceps,species,Black-crowned Sparrow-Lark,25,42.567489892244,11.208892697204,Africa,Djibouti,Djibouti - Dikhil,2012-12-19,
61654,Sylvietta brachyura,species,Northern Crombec,2,42.829290381633,11.566922979964,Africa,Djibouti,Djibouti - Djibouti,2012-12-18,
61720,Vanellus spinosus,species,Spur-winged Lapwing,1,43.147018449381,11.577758852324,Africa,Djibouti,Djibouti - Djibouti,2012-12-17,
51194,Merops persicus,species,Blue-cheeked Bee-eater,2,43.16141309,11.55595611,Africa,Djibouti,Djibouti - Djibouti,2012-12-18,07:54
51195,Pandion haliaetus,species,Western Osprey,1,43.17585311,11.54770872,Africa,Djibouti,Djibouti - Djibouti,2012-12-18,08:17
51197,Xenus cinereus,species,Terek Sandpiper,40,43.17989844,11.54678091,Africa,Djibouti,Djibouti - Djibouti,2012-12-18,09:17
51198,Passer castanopterus,species,Somali Sparrow,4,43.14327122,11.56124929,Africa,Djibouti,Djibouti - Djibouti,2012-12-18,10:45
51199,Oenanthe isabellina,species,Isabelline Wheatear,10,41.88568047,11.16083876,Africa,Djibouti,Djibouti - Dikhil,2012-12-20,07:59
51200,Lanius excubitor,species,Great Grey Shrike,1,41.89687314,11.15533406,Africa,Djibouti,Djibouti - Dikhil,2012-12-20,12:26
51201,Gelochelidon nilotica,species,Gull-billed Tern,2,43.15346559,11.60176528,Africa,Djibouti,Djibouti - Djibouti,2012-12-21,06:49
51202,Xenus cinereus,species,Terek Sandpiper,2,43.15346445,11.60176571,Africa,Djibouti,Djibouti - Djibouti,2012-12-21,06:50
51203,Pluvialis fulva,species,Pacific Golden Plover,1,43.15349519,11.60194884,Africa,Djibouti,Djibouti - Djibouti,2012-12-21,07:25
51204,Dromas ardeola,species,Crab-plover,1,43.15336025,11.60177437,Africa,Djibouti,Djibouti - Djibouti,2012-12-21,08:19
112319,Dromas ardeola,species,Crab-plover,2,43.15737161,11.60228408,Africa,Djibouti,Djibouti - Djibouti,2019-10-30,17:40
118091,Dromas ardeola,species,Crab-plover,1,43.15779896,11.60193299,Africa,Djibouti,Djibouti,2019-10-29,16:05
118362,Dromas ardeola,species,Crab-plover,3,43.14488056,11.6175226,Africa,Djibouti,Djibouti,2019-10-29,12:47
81992,Buphagus erythrorynchus,species,Red-billed Oxpecker,5,42.65185936,11.76779341,Africa,Djibouti,Djibouti - Tadjourah,2018-11-30,15:57
89542,Upupa epops senegalensis,subspecies,Eurasian Hoopoe ssp senegalensis,1,42.7128973,11.42942193,Africa,Djibouti,Djibouti - Dikhil,2018-11-30,
90225,Columba guinea guinea,subspecies,Speckled Pigeon ssp guinea,2,43.14528264,11.61844357,Africa,Djibouti,Djibouti,2018-11-29,16:51
96744,Madoqua saltiana,species,Salt's Dikdik,1,42.70926190544172,11.42973700539342,Africa,Djibouti,Djibouti - Dikhil,2018-12-02,14:08
96745,Muscicapa striata,species,Spotted Flycatcher,1,42.92237590071086,11.780348285112323,Africa,Djibouti,Djibouti - Tadjourah,2018-12-02,09:30
