,scientificName,taxonRank,vernacularName,individualCount,longitudeDecimal,latitudeDecimal,continent,country,locality,eventDate,eventTime
73460,Ardea melanocephala,species,Black-headed Heron,2,30.11046052,-1.95518898,Africa,Rwanda,Rwanda - Rubungo,2019-04-21,
95401,Turdus olivaceus,species,Olive Thrush,1,29.64548349,-1.38597893,Africa,Rwanda,Rwanda - Kinigi,2019-04-22,
95480,Buteo augur,species,Augur Buzzard,1,29.73992228,-1.34135497,Africa,Rwanda,Rwanda - Kidaho,2019-04-21,
96268,Crithagra striolata,species,Streaky Seedeater,1,29.73978192,-1.34098528,Africa,Rwanda,Rwanda - Kidaho,2019-04-21,
96277,Saxicola torquatus,species,African Stonechat,2,29.73981142,-1.34099869,Africa,Rwanda,Rwanda - Kidaho,2019-04-21,
96284,Motacilla aguimp,species,African Pied Wagtail,1,29.73997235,-1.34105589,Africa,Rwanda,Rwanda - Kidaho,2019-04-21,
96438,Lagonosticta senegala,species,Red-billed Firefinch,2,29.7398302,-1.34091378,Africa,Rwanda,Rwanda - Kidaho,2019-04-21,
96471,Bostrychia hagedash,species,Hadada Ibis,1,29.7398302,-1.34091378,Africa,Rwanda,Rwanda - Kidaho,2019-04-21,
107320,Colobus angolensis,species,Angolan Colobus,1,29.272660500000068,-2.555454999999938,Africa,Rwanda,Rwanda - Nyungwe NP,2006-08-14,
10055,Papio anubis,species,Olive Baboon,1,30.74082912988974,-1.6549399999999252,Africa,Rwanda,Rwanda - Akagera NP,2006-08-15,
75822,Equus quagga,species,Plains Zebra,1,30.74082912988974,-1.6549399999999252,Africa,Rwanda,Rwanda - Akagera NP,2006-08-15,
63214,Aepyceros melampus,species,Impala,1,30.74082912988974,-1.6549399999999252,Africa,Rwanda,Rwanda - Akagera NP,2006-08-15,
84179,Damaliscus lunatus,species,Tsessebe s.l.,1,30.74082912988974,-1.6549399999999252,Africa,Rwanda,Rwanda - Akagera NP,2006-08-15,
80234,Merops oreobates,species,Cinnamon-chested Bee-eater,1,30.73105574,-1.82068812,Africa,Rwanda,Rwanda - Akagera NP,1990-08-09,
80620,Kobus ellipsiprymnus defassa,subspecies,Defassa Waterbuck,4,30.73105574,-1.82068812,Africa,Rwanda,Rwanda - Akagera NP,1990-08-08,
80663,Ceryle rudis,species,Pied Kingfisher,1,30.7365489,-1.88725787,Africa,Rwanda,Rwanda - Akagera NP,1990-08-08,
80825,Haliaeetus vocifer,species,African Fish Eagle,1,30.76264143,-1.8268648,Africa,Rwanda,Rwanda - Akagera NP,1990-08-08,
80961,Lophaetus occipitalis,species,Long-crested Eagle,1,30.72762251,-1.8611793,Africa,Rwanda,Rwanda - Akagera NP,1990-08-08,
38540,Aves indet.,multispecies,Unidentified bird,1,29.35485755,-2.06736869,Africa,Rwanda,Rwanda - Gitsi,2019-05-05,13:35
38562,Aves indet.,multispecies,Unidentified bird,1,29.35585364,-2.06708064,Africa,Rwanda,Rwanda - Gitsi,2019-05-05,13:26
38780,Aves indet.,multispecies,Unidentified bird,1,29.32460636,-2.03193648,Africa,Rwanda,Rwanda - Mabanza,2019-05-04,09:09
71324,Aves indet.,multispecies,Unidentified bird,5,29.6883458,-1.84546295,Africa,Rwanda,Rwanda - Nyakabanda,2019-04-14,17:56
