,scientificName,taxonRank,vernacularName,individualCount,longitudeDecimal,latitudeDecimal,continent,country,locality,eventDate,eventTime
110908,Actitis macularius,species,Spotted Sandpiper,1,-84.7526702881,11.0786506245,North America,Nicaragua,Nicaragua,2012-01-31,
110910,Alouatta palliata,species,Mantled Howler Monkey,18,-84.7526702881,11.0786506245,North America,Nicaragua,Nicaragua,2012-01-31,
110914,Tachycineta albilinea,species,Mangrove Swallow,10,-84.7526702881,11.0786506245,North America,Nicaragua,Nicaragua,2012-01-31,
110915,Anhinga anhinga,species,Anhinga,3,-84.7526702881,11.0786506245,North America,Nicaragua,Nicaragua,2012-01-31,
110916,Chloroceryle amazona,species,Amazon Kingfisher,1,-84.7526702881,11.0786506245,North America,Nicaragua,Nicaragua,2012-01-31,
110917,Chloroceryle americana,species,Green Kingfisher,1,-84.7526702881,11.0786506245,North America,Nicaragua,Nicaragua,2012-01-31,
106871,Pelecanus occidentalis,species,Brown Pelican,1,-87.6444778442,12.9777565999,North America,Nicaragua,Nicaragua,2011-11-11,
106873,Thalasseus maximus,species,Royal Tern,1,-87.6444778442,12.9777565999,North America,Nicaragua,Nicaragua,2011-11-11,
106874,Tyrannus forficatus,species,Scissor-tailed Flycatcher,1,-87.6444778442,12.9777565999,North America,Nicaragua,Nicaragua,2011-11-11,
106893,Lepidochelys olivacea,species,Olive Ridley Sea Turtle,3,-86.9664154053,12.3205100235,North America,Nicaragua,Nicaragua,2011-11-10,
106896,Crocodylus acutus,species,American Crocodile,1,-86.9664154053,12.3205100235,North America,Nicaragua,Nicaragua,2011-11-10,
106967,Coragyps atratus,species,Black Vulture,1,-86.9664154053,12.3205100235,North America,Nicaragua,Nicaragua,2011-11-10,
106969,Chloroceryle aenea,species,American Pygmy Kingfisher,1,-86.9664154053,12.3205100235,North America,Nicaragua,Nicaragua,2011-11-10,
106972,Egretta tricolor,species,Tricolored Heron,1,-86.9664154053,12.3205100235,North America,Nicaragua,Nicaragua,2011-11-10,
106974,Egretta tricolor,species,Tricolored Heron,1,-86.9664154053,12.3205100235,North America,Nicaragua,Nicaragua,2011-11-10,
106975,Egretta tricolor,species,Tricolored Heron,1,-86.9664154053,12.3205100235,North America,Nicaragua,Nicaragua,2011-11-10,
106976,Numenius hudsonicus hudsonicus,subspecies,Hudsonian Whimbrel ssp hudsonicus,1,-86.9664154053,12.3205100235,North America,Nicaragua,Nicaragua,2011-11-10,
106980,Cathartes aura,species,Turkey Vulture,1,-86.9664154053,12.3205100235,North America,Nicaragua,Nicaragua,2011-11-10,
106981,Fregata magnificens,species,Magnificent Frigatebird,25,-86.9664154053,12.3205100235,North America,Nicaragua,Nicaragua,2011-11-10,
106982,Egretta thula,species,Snowy Egret,1,-86.9664154053,12.3205100235,North America,Nicaragua,Nicaragua,2011-11-10,
106983,Quiscalus mexicanus,species,Great-tailed Grackle,1,-86.9513092041,12.3117890684,North America,Nicaragua,Nicaragua,2011-11-10,
108625,Calocitta formosa,species,White-throated Magpie-Jay,1,-86.1479768753,11.9904229344,North America,Nicaragua,Nicaragua - Volcán  Masaya NP,2011-11-09,
108652,Rhynchonycteris naso,species,Proboscis Bat,1,-85.923787117,11.9155219671,North America,Nicaragua,Nicaragua,2011-11-08,
