,scientificName,taxonRank,vernacularName,individualCount,longitudeDecimal,latitudeDecimal,continent,country,locality,eventDate,eventTime
60996,Cinclodes albiventris,species,Cream-winged Cinclodes,1,-68.0197316408,-16.3226131799,South America,Bolivia,Bolivia - La Paz (La Paz),2002-05-01,
92040,Cinclodes albiventris,species,Cream-winged Cinclodes,1,-66.4565241337,-17.2844360136,South America,Bolivia,Bolivia - Vinto (Cochabamba),2002-04-26,
92080,Cinclodes albiventris,species,Cream-winged Cinclodes,1,-66.2944757938,-17.2883697975,South America,Bolivia,Bolivia - Quillacollo (Cochabamba),2002-04-25,
72217,Recurvirostra andina,species,Andean Avocet,1,-67.60664979,-22.54835338,South America,Bolivia,Bolivia - Eduardo Avaroa National Reserve of Andean Fauna,2008-12-29,
72286,Recurvirostra andina,species,Andean Avocet,1,-68.0368400272,-21.5751506268,South America,Bolivia,"Bolivia - Colcha ""K"" (Potosí)",2008-12-29,
111276,Phrygilus atriceps,species,Black-hooded Sierra Finch,10,-67.6274978835,-20.2412053742,South America,Bolivia,Bolivia - Salar de Uyuni,2014-07-29,10:00
111284,Coragyps atratus,species,Black Vulture,10,-67.7190754563,-16.1943787942,South America,Bolivia,Bolivia - Dpto. La Paz,2014-07-19,09:00
111357,Rollandia microptera,species,Titicaca Grebe,1,-69.0909075178,-16.1661614225,South America,Bolivia,Bolivia - Lago Titicaca,2014-08-01,12:00
111596,Thraupis sayaca,species,Sayaca Tanager,2,-67.7280109841,-16.1888688383,South America,Bolivia,Bolivia - Dpto. La Paz,2014-07-19,12:00
111688,Phrygilus dorsalis,species,Red-backed Sierra Finch,1,-68.0096456129,-21.5014604254,South America,Bolivia,"Bolivia - Colcha ""K"" (Potosí)",2014-07-28,12:00
111713,Zonotrichia capensis pulacayensis,subspecies,Rufous-collared Sparrow ssp pulacayensis,1,-68.1272819359,-16.5137262669,South America,Bolivia,Bolivia - La Paz (La Paz),2014-07-16,12:00
111744,Spatula puna,species,Puna Teal,4,-69.1819801647,-15.9973053508,South America,Bolivia,Bolivia - Copacabana (La Paz),2014-08-03,12:00
111823,Phrygilus unicolor,species,Plumbeous Sierra Finch,2,-65.4048880655,-18.9892777979,South America,Bolivia,Bolivia - Sucre (Chuquisaca),2014-07-23,16:00
111955,Cathartes aura,species,Turkey Vulture,1,-65.4092251137,-18.9883395046,South America,Bolivia,Bolivia - Sucre (Chuquisaca),2014-07-23,12:00
112053,Phoenicoparrus jamesi,species,James's Flamingo,20,-68.0619298294,-21.6202898757,South America,Bolivia,"Bolivia - Colcha ""K"" (Potosí)",2014-07-28,12:00
112099,Phoenicoparrus jamesi,species,James's Flamingo,50,-68.0109963566,-21.5018799501,South America,Bolivia,"Bolivia - Colcha ""K"" (Potosí)",2014-07-28,12:00
112106,Phoenicoparrus jamesi,species,James's Flamingo,100,-68.0425284058,-21.5727859494,South America,Bolivia,"Bolivia - Colcha ""K"" (Potosí)",2014-07-28,12:00
112268,Geranoaetus melanoleucus,species,Black-chested Buzzard-Eagle,2,-65.414902512,-19.0307757227,South America,Bolivia,Bolivia - Sucre (Chuquisaca),2014-07-23,12:00
112276,Sicalis luteocephala,species,Citron-headed Yellow Finch,10,-65.4180138744,-19.0628480786,South America,Bolivia,Bolivia - Sucre (Chuquisaca),2014-07-24,12:00
112286,Anas flavirostris,species,Yellow-billed Teal,1,-67.8078599274,-22.1746492578,South America,Bolivia,Bolivia - Laguna Colorada,2014-07-28,08:00
112291,Rhea pennata garleppi,subspecies,Lesser Rhea ssp garleppi,1,-66.5837359428,-21.6522928063,South America,Bolivia,Bolivia - San Pablo de Lípez (Potosí),2014-07-26,12:00
113117,Turdus chiguanco,species,Chiguanco Thrush,1,-68.1269359309,-16.5108203682,South America,Bolivia,Bolivia - La Paz (La Paz),2014-07-16,12:00
113153,Oreopholus ruficollis,species,Tawny-throated Dotterel,3,-69.1900473274,-16.0009769128,South America,Bolivia,Bolivia - Copacabana (La Paz),2014-08-02,12:00
113308,Recurvirostra andina,species,Andean Avocet,50,-68.0486150086,-21.572646579,South America,Bolivia,"Bolivia - Colcha ""K"" (Potosí)",2014-07-28,10:00
113317,Recurvirostra andina,species,Andean Avocet,1,-67.8069875389,-22.1734567055,South America,Bolivia,Bolivia - Laguna Colorada,2014-07-28,12:00
113325,Vanellus resplendens,species,Andean Lapwing,1,-68.674939815,-16.5578185949,South America,Bolivia,Bolivia - Tiahuanacu (La Paz),2014-07-31,12:00
113364,Lophonetta specularioides alticola,subspecies,Crested Duck ssp alticola,2,-66.3321625069,-21.3910755339,South America,Bolivia,Bolivia - Dpto. Potosí,2014-07-27,12:00
113444,Phalcoboenus megalopterus,species,Mountain Caracara,2,-69.1893048584,-16.0021738008,South America,Bolivia,Bolivia - Copacabana (La Paz),2014-08-02,11:00
56627,Pyrocephalus rubinus,species,Scarlet Flycatcher,1,-64.4756,-18.23382,South America,Bolivia,Bolivia - Omereque (Cochabamba),2011-08-17,
56845,Caracara plancus,species,Southern Crested Caracara,1,-64.82412,-18.13263,South America,Bolivia,Bolivia - Omereque (Cochabamba),2011-08-16,
58353,Hirundinea ferruginea,species,Cliff Flycatcher,1,-64.64003,-18.28503,South America,Bolivia,Bolivia - Pasorapa (Cochabamba),2011-07-27,
58366,Polioptila dumicola,species,Masked Gnatcatcher,1,-64.65738,-18.37595,South America,Bolivia,Bolivia - Pasorapa (Cochabamba),2011-07-27,
58388,Coragyps atratus,species,Black Vulture,1,-64.65738,-18.37595,South America,Bolivia,Bolivia - Pasorapa (Cochabamba),2011-07-26,
58486,Thraupis sayaca,species,Sayaca Tanager,1,-66.1529638544,-17.3748969306,South America,Bolivia,Bolivia - Cochabamba (Cochabamba),2011-07-24,
58514,Cathartes aura,species,Turkey Vulture,1,-64.91614,-18.40602,South America,Bolivia,Bolivia - Aiquile (Cochabamba),2011-07-21,
58559,Saltator aurantiirostris,species,Golden-billed Saltator,1,-64.91614,-18.40602,South America,Bolivia,Bolivia - Aiquile (Cochabamba),2011-07-21,
