,scientificName,taxonRank,vernacularName,individualCount,longitudeDecimal,latitudeDecimal,continent,country,locality,eventDate,eventTime
116315,Vanellus cinereus,species,Grey-headed Lapwing,25,91.700283315,24.345198147,Asia,Bangladesh,Bangladesh - Sylhet,2017-01-12,10:10
116316,Parus cinereus,species,Cinereous Tit,1,91.70381926,24.35061447,Asia,Bangladesh,Bangladesh - Sylhet,2017-01-12,12:12
116317,Lanius tephronotus,species,Grey-backed Shrike,1,91.702990446,24.350965029,Asia,Bangladesh,Bangladesh - Sylhet,2017-01-12,14:23
116318,Ixobrychus sinensis,species,Yellow Bittern,1,91.703008363,24.350837124,Asia,Bangladesh,Bangladesh - Sylhet,2017-01-12,14:23
1356,Halcyon smyrnensis,species,White-throated Kingfisher,1,92.036187653,24.527684818,Asia,Bangladesh,Bangladesh - Sylhet,2017-01-11,14:40
17816,Ceryle rudis,species,Pied Kingfisher,3,91.9990707601749,21.3960719167355,Asia,Bangladesh,Bangladesh - Chittagong,2017-01-07,16:17
17817,Calidris pygmaea,species,Spoon-billed Sandpiper,4,91.86480419,21.5565547,Asia,Bangladesh,Bangladesh,2017-01-08,09:14
17818,Tringa guttifer,species,Nordmann's Greenshank,3,91.86480419,21.5565547,Asia,Bangladesh,Bangladesh,2017-01-08,09:14
17819,Charadrius leschenaultii,species,Greater Sand Plover,2,91.8648050480165,21.5566072915278,Asia,Bangladesh,Bangladesh,2017-01-08,10:47
17820,Todiramphus chloris,species,Collared Kingfisher,1,91.8861306853141,21.5095670862453,Asia,Bangladesh,Bangladesh - Chittagong,2017-01-08,15:56
18228,Copsychus saularis,species,Oriental Magpie-Robin,2,90.26541429,23.87600444,Asia,Bangladesh,Bangladesh - Dhaka,2017-01-06,11:45
29337,Calidris pygmaea,species,Spoon-billed Sandpiper,4,91.864802147,21.556589178,Asia,Bangladesh,Bangladesh,2017-01-08,09:53
29338,Tringa guttifer,species,Nordmann's Greenshank,5,91.86485866,21.55655394,Asia,Bangladesh,Bangladesh,2017-01-08,10:24
29339,Charadrius leschenaultii,species,Greater Sand Plover,5,91.86483331,21.55656764,Asia,Bangladesh,Bangladesh,2017-01-08,11:00
29340,Todiramphus chloris,species,Collared Kingfisher,1,91.887096502,21.508876552,Asia,Bangladesh,Bangladesh - Chittagong,2017-01-08,15:56
39395,Ceryle rudis,species,Pied Kingfisher,3,91.999182609,21.39602287,Asia,Bangladesh,Bangladesh - Chittagong,2017-01-07,16:13
39396,Accipiter badius,species,Shikra,1,91.999027755,21.395898573,Asia,Bangladesh,Bangladesh - Chittagong,2017-01-07,16:25
50107,Oriolus xanthornus,species,Black-hooded Oriole,1,90.2677369028778,23.8846505571797,Asia,Bangladesh,Bangladesh - Dhaka,2017-01-06,07:51
50108,Dendrocopos macei,species,Fulvous-breasted Woodpecker,1,90.2677828100823,23.885810328894,Asia,Bangladesh,Bangladesh - Dhaka,2017-01-06,08:07
50109,Spilopelia chinensis,species,Spotted Dove,5,90.2678304308765,23.8861353184299,Asia,Bangladesh,Bangladesh - Dhaka,2017-01-06,08:13
50110,Amaurornis phoenicurus,species,White-breasted Waterhen,4,90.2664758569925,23.8856448500703,Asia,Bangladesh,Bangladesh - Dhaka,2017-01-06,08:55
50111,Halcyon smyrnensis,species,White-throated Kingfisher,1,90.2672613555081,23.8854080145631,Asia,Bangladesh,Bangladesh - Dhaka,2017-01-06,09:05
50112,Metopidius indicus,species,Bronze-winged Jacana,10,90.2681383295525,23.8858307379277,Asia,Bangladesh,Bangladesh - Dhaka,2017-01-06,10:04
50113,Copsychus saularis,species,Oriental Magpie-Robin,2,90.2678606460746,23.8852816595069,Asia,Bangladesh,Bangladesh - Dhaka,2017-01-06,10:15
50114,Dendrocygna javanica,species,Lesser Whistling Duck,1000,90.2680842729829,23.8852432114394,Asia,Bangladesh,Bangladesh - Dhaka,2017-01-06,10:25
52726,Metopidius indicus,species,Bronze-winged Jacana,15,90.267750616,23.883771934,Asia,Bangladesh,Bangladesh - Dhaka,2017-01-06,07:33
52727,Dendrocygna javanica,species,Lesser Whistling Duck,1200,90.267745917,23.883679304,Asia,Bangladesh,Bangladesh - Dhaka,2017-01-06,07:33
52728,Spilopelia chinensis,species,Spotted Dove,15,90.267718568,23.883918394,Asia,Bangladesh,Bangladesh - Dhaka,2017-01-06,07:39
52729,Halcyon smyrnensis,species,White-throated Kingfisher,2,90.267772622,23.883940415,Asia,Bangladesh,Bangladesh - Dhaka,2017-01-06,07:40
