,scientificName,taxonRank,vernacularName,individualCount,longitudeDecimal,latitudeDecimal,continent,country,locality,eventDate,eventTime
14611,Myiobius sulphureipygius sulphureipygius,subspecies,Sulphur-rumped Myiobius ssp sulphureipygius,1,-88.4590239822865,16.7804567340078,North America,Belize,Belize - Cockscomb Basin Wildlife Sanctuary,2019-04-30,10:30
14612,Tyto furcata pratincola,subspecies,American Barn Owl ssp pratincola,1,-89.0614642202854,17.0478554244329,North America,Belize,Belize - Cayo,2019-05-05,21:35
14613,Melanerpes santacruzi,species,Velasquez's Woodpecker,1,-89.0614642202854,17.0478554244329,North America,Belize,Belize - Cayo,2019-05-06,06:05
14614,Amazilia candida,species,White-bellied Emerald,1,-89.0926513671875,17.5901889801025,North America,Belize,Belize - Orange Walk,2019-05-08,16:28
14615,Amazona oratrix belizensis,subspecies,Yellow-headed Amazon ssp belizensis,1,-89.1140594482422,17.54319190979,North America,Belize,Belize - Orange Walk,2019-05-09,07:10
14616,Aramides albiventris albiventris,subspecies,Rufous-naped Wood Rail ssp albiventris,1,-88.5287399291992,17.7702922821045,North America,Belize,Belize - Belize,2019-05-11,05:47
37541,Thalasseus acuflavidus,species,Cabot's Tern,5,-88.800704,16.102722,North America,Belize,Belize - Toledo,2017-05-26,09:15
13664,Actitis macularius,species,Spotted Sandpiper,6,-88.0234654247761,17.7467356086188,North America,Belize,Belize - Cay Caulker,2018-08-17,17:22
13665,Sporophila morelleti,species,Morelet's Seedeater,1,-88.5352031705523,17.5542630315063,North America,Belize,Belize - Belize,2018-08-18,15:42
51997,Pelecanus occidentalis,species,Brown Pelican,11,-88.02349005,17.74393391,North America,Belize,Belize - Cay Caulker,2006-03-05,
11585,Mimus gilvus,species,Tropical Mockingbird,1,-88.18558645,17.49746144,North America,Belize,Belize - Belize-city,2006-03-04,
14367,Numenius hudsonicus hudsonicus,subspecies,Hudsonian Whimbrel ssp hudsonicus,1,-88.02398615,17.74606097,North America,Belize,Belize - Cay Caulker,2006-03-05,
39262,Pandion haliaetus ridgwayi,subspecies,Western Osprey ssp ridgwayi,1,-88.0236909,17.74595225,North America,Belize,Belize - Cay Caulker,2006-03-08,
100257,Pyrisitia lisa,species,Little Yellow,1,-89.07440186,17.13812478,North America,Belize,Belize - Cayo,2016-03-30,13:00
21766,Chelonia mydas,species,Green Turtle,1,-88.01994324,17.79341214,North America,Belize,Belize - Cay Caulker,2010-07-31,
21769,Trichechus manatus,species,West Indian Manatee,1,-88.01994324,17.79341214,North America,Belize,Belize - Cay Caulker,2010-07-31,
21773,Fregata magnificens,species,Magnificent Frigatebird,1,-88.01994324,17.79341214,North America,Belize,Belize - Cay Caulker,2010-07-31,
21774,Pelecanus occidentalis,species,Brown Pelican,1,-88.01994324,17.79341214,North America,Belize,Belize - Cay Caulker,2010-07-31,
21835,Aramides albiventris albiventris,subspecies,Rufous-naped Wood Rail ssp albiventris,1,-89.01798249,17.83906329,North America,Belize,Belize - Orange Walk,2010-07-28,
21852,Amazona guatemalae guatemalae,subspecies,Northern Mealy Amazon ssp guatemalae,1,-89.01798249,17.83906329,North America,Belize,Belize - Orange Walk,2010-07-28,
97384,Boa constrictor,species,Boa Constrictor,1,-88.5262298305,16.781182753,North America,Belize,Belize - Belize,2015-12-25,14:00
97391,Panthera onca,species,Jaguar,87,-88.73715964524295,16.68725811201,North America,Belize,Belize - Cockscomb Basin Wildlife Sanctuary,2015-12-25,14:00
97392,Pecari tajacu,species,Collared Peccary,8,-88.5262298305,16.781182753,North America,Belize,Belize - Belize,2015-12-25,14:00
97413,Rupornis magnirostris,species,Roadside Hawk,3,-88.5262298305,16.781182753,North America,Belize,Belize - Belize,2015-12-25,14:00
97418,Cathartes aura,species,Turkey Vulture,3,-88.5262298305,16.781182753,North America,Belize,Belize - Belize,2015-12-25,14:00
82471,Thalasseus maximus maximus,synonym,,1,-88.3740234375,17.7486866517,North America,Belize,Belize - Belize,1996-08-17,
6998,Phalacrocorax brasilianus,species,Neotropic Cormorant,1,-89.1291656494,17.0874271393,North America,Belize,Belize - Cayo,2003-05-09,14:47
8706,Pyrocephalus obscurus,species,Vermilion Flycatcher,2,-88.5209655762,17.7362609218,North America,Belize,Belize - Belize,2003-11-29,
11786,Pyrocephalus obscurus,species,Vermilion Flycatcher,2,-88.5353851318,17.718928859,North America,Belize,Belize - Orange Walk,2003-11-28,
11866,Melanerpes santacruzi,species,Velasquez's Woodpecker,1,-88.5353851318,17.718928859,North America,Belize,Belize - Orange Walk,2003-11-28,
11896,Sporophila morelleti,species,Morelet's Seedeater,15,-88.5353851318,17.718928859,North America,Belize,Belize - Orange Walk,2003-11-28,
112730,Tetragonisca angustula,species,,50,-89.0685617919,17.0951087441,North America,Belize,Belize - Cayo,2015-04-17,
3351,Crotophaga sulcirostris,species,Groove-billed Ani,1,-88.5357034209,17.7901589419,North America,Belize,Belize - Orange Walk,2015-03-16,
3465,Piaya cayana,species,Squirrel Cuckoo,1,-88.1650829333,18.3254254392,North America,Belize,Belize - Corozal,2015-03-18,
3497,Herpetotheres cachinnans,species,Laughing Falcon,1,-88.5310363778,17.7702361627,North America,Belize,Belize - Orange Walk,2015-03-16,
3551,Platalea ajaja,species,Roseate Spoonbill,5,-88.5270881662,17.7242948895,North America,Belize,Belize - Belize,2015-03-16,
3558,Nycticorax nycticorax,species,Black-crowned Night Heron,1,-88.5270881662,17.7242948895,North America,Belize,Belize - Belize,2015-03-16,
3567,Heliornis fulica,species,Sungrebe,1,-88.5270881662,17.7242948895,North America,Belize,Belize - Belize,2015-03-16,
3585,Porphyrio martinica,species,Purple Gallinule,1,-88.5270881662,17.7242948895,North America,Belize,Belize - Belize,2015-03-16,
3612,Mycteria americana,species,Wood Stork,5,-88.5270881662,17.7242948895,North America,Belize,Belize - Belize,2015-03-16,
3638,Buteogallus urubitinga,species,Great Black Hawk,1,-88.5270881662,17.7242948895,North America,Belize,Belize - Belize,2015-03-16,
3750,Tigrisoma mexicanum,species,Bare-throated Tiger Heron,1,-88.5270881662,17.7242948895,North America,Belize,Belize - Belize,2015-03-16,
3811,Rostrhamus sociabilis,species,Snail Kite,4,-88.5270881662,17.7242948895,North America,Belize,Belize - Belize,2015-03-16,
3826,Cardinalis cardinalis,species,Northern Cardinal,1,-88.5270881662,17.7242948895,North America,Belize,Belize - Belize,2015-03-16,
3842,Cathartes burrovianus,species,Lesser Yellow-headed Vulture,1,-88.5270881662,17.7242948895,North America,Belize,Belize - Belize,2015-03-16,
4062,Megaceryle torquata,species,Ringed Kingfisher,1,-88.528404235,17.7462042969,North America,Belize,Belize - Belize,2015-03-16,
4083,Chloroceryle americana,species,Green Kingfisher,1,-88.5290908805,17.7609180658,North America,Belize,Belize - Orange Walk,2015-03-16,
4167,Spatula discors,species,Blue-winged Teal,20,-88.5296630868,17.7686559394,North America,Belize,Belize - Orange Walk,2015-03-16,
4175,Plegadis falcinellus,species,Glossy Ibis,1,-88.5296630868,17.7686559394,North America,Belize,Belize - Orange Walk,2015-03-16,
4275,Iguana iguana,species,Common Green Iguana,5,-88.5296630868,17.7686559394,North America,Belize,Belize - Orange Walk,2015-03-16,
4327,Egretta tricolor,species,Tricolored Heron,1,-88.5293197634,17.7731193601,North America,Belize,Belize - Orange Walk,2015-03-16,
4347,Jacana spinosa,species,Northern Jacana,2,-88.5332250604,17.7859511729,North America,Belize,Belize - Orange Walk,2015-03-16,
4985,Protonotaria citrea,species,Prothonotary Warbler,2,-88.5332250604,17.7859511729,North America,Belize,Belize - Orange Walk,2015-03-16,
5007,Eudocimus albus,species,American White Ibis,1,-88.5324954995,17.785005165,North America,Belize,Belize - Orange Walk,2015-03-16,
5020,Aramides albiventris albiventris,subspecies,Rufous-naped Wood Rail ssp albiventris,2,-88.5324954995,17.785005165,North America,Belize,Belize - Orange Walk,2015-03-16,
5295,Pyrocephalus obscurus,species,Vermilion Flycatcher,1,-88.5361772777,17.7912563709,North America,Belize,Belize - Orange Walk,2015-03-16,
5458,Pteroglossus torquatus,species,Collared Aracari,4,-89.068547487,17.0952739322,North America,Belize,Belize - Cayo,2015-03-14,
5571,Thraupis episcopus,species,Blue-grey Tanager,2,-88.5364347697,17.7911882659,North America,Belize,Belize - Orange Walk,2015-03-15,
5601,Tachycineta albilinea,species,Mangrove Swallow,2,-88.2682254911,16.8215335372,North America,Belize,Belize - Belize,2015-03-12,
